date,UF,city,ibgeID,newCases,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,sucetivel,infectado,Recuperado
2020-06-23,PR,Pinhais/PR,4119152,,,2962.737198165165,,,129651.14233183477,1787.0021523979046,1175.73504576726
2020-06-24,PR,Pinhais/PR,4119152,,,3191.6844630187506,,,129422.19506698119,1923.9479680303937,1267.7364949883572
2020-06-25,PR,Pinhais/PR,4119152,,,3437.696807384763,,,129176.18272261517,2070.9196265577384,1366.7771808270243
2020-06-26,PR,Pinhais/PR,4119152,,,3701.9478503814853,,,128911.93167961846,2228.5770929475993,1473.370757433886
2020-06-27,PR,Pinhais/PR,4119152,,,3985.675129595411,,,128628.20440040453,2397.6108117380745,1588.0643178573366
2020-06-28,PR,Pinhais/PR,4119152,,,4290.182000917216,,,128323.69752908272,2578.742081285335,1711.4399196318811
2020-06-29,PR,Pinhais/PR,4119152,,,4616.840635443124,,,127997.03889455683,2772.7245179013653,1844.116117541758
2020-06-30,PR,Pinhais/PR,4119152,,,4967.087970121979,,,127646.79155987797,2980.3384100729613,1986.7495600490179
2020-07-01,PR,Pinhais/PR,4119152,,,5342.427327283813,,,127271.45220271613,3202.390823204333,2140.03650407948
2020-07-02,PR,Pinhais/PR,4119152,,,5744.426822461427,,,126869.45270753853,3439.713126966908,2304.713695494519
2020-07-03,PR,Pinhais/PR,4119152,,,6174.717885495209,,,126439.16164450474,3693.158255742662,2481.5596297525467
2020-07-04,PR,Pinhais/PR,4119152,,,6634.992066921728,,,125978.88746307821,3963.59642984606,2671.395637075668
2020-07-05,PR,Pinhais/PR,4119152,,,7126.994598570542,,,125486.8849314294,4251.908244668337,2875.086353902205
2020-07-06,PR,Pinhais/PR,4119152,,,7652.523117698889,,,124961.35641230104,4558.982373715478,3093.5407439834107
2020-07-07,PR,Pinhais/PR,4119152,,,8213.41456900841,,,124400.46496099154,4885.703511643171,3327.7110573652385
2020-07-08,PR,Pinhais/PR,4119152,,,8811.544833332395,,,123802.33469666756,5232.950532366154,3578.59430096624
2020-07-09,PR,Pinhais/PR,4119152,,,9448.810076372385,,,123165.06945362757,5601.580394527203,3847.229681845182
2020-07-10,PR,Pinhais/PR,4119152,,,10127.119949078777,,,122486.75958092118,5992.421326896755,4134.698622182021
2020-07-11,PR,Pinhais/PR,4119152,,,10848.382047961368,,,121765.4974820386,6406.259569658694,4442.122478302675
2020-07-12,PR,Pinhais/PR,4119152,,,11614.487613426509,,,120999.39191657346,6843.826957951324,4770.660655475184
2020-07-13,PR,Pinhais/PR,4119152,,,12427.291094597505,,,120186.58843540246,7305.784217102968,5121.506877494537
2020-07-14,PR,Pinhais/PR,4119152,,,13288.59163558872,,,119325.28789441125,7792.706022517599,5495.885613071122
2020-07-15,PR,Pinhais/PR,4119152,,,14200.111055007135,,,118413.76847499283,8305.063500941289,5895.047554065847
2020-07-16,PR,Pinhais/PR,4119152,,,15163.468329738762,,,117450.41120026121,8843.205004420888,6320.263325317874
2020-07-17,PR,Pinhais/PR,4119152,,,16180.156304691334,,,116433.72322530863,9407.3381446045,6772.818160086834
2020-07-18,PR,Pinhais/PR,4119152,,,17251.510930234846,,,115362.36859976512,9997.508202762094,7254.002727472753
